id,name,district,year,layer,funder,program,type,amount,amount_unit,source,source_url,as_of
,주식회사 삼일산업,,2020,국비,산업통상자원부,시장주도형제품디자인개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2794,주식회사 베이리스,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9814,주식회사 라지,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8004,주식회사 디에스아이,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0942,주식회사 대인,,2020,국비,산업통상자원부,첨단바이오신소재,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3755,주식회사 나인테크,,2020,국비,산업통상자원부,OLED공정장비용핵심부품기술개발사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6402,조인셋(주),,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,제이에스테크,,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2505,자인(주),,2020,국비,산업통상자원부,차세대계량기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4971,일광테크,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9080,인셀(주),,2020,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9447,이노컴텍 주식회사,,2020,국비,산업통상자원부,전기차플랫폼공용화기반수소차용비정형수소저장장치개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6353,유아이텍,,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0066,위니아,,2020,국비,산업통상자원부,AI기반스마트하우징플랫폼및서비스기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,우양신소재,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,요한정밀,,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0646,와이앤피,,2020,국비,산업통상자원부,시장주도형제품디자인개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9862,옵티머스시스템,,2020,국비,산업통상자원부,시장주도형제품디자인개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10924,엠스코,,2020,국비,산업통상자원부,수소트럭전기동력부품국산화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,에스트라오토모티브시스템 주식회사,,2020,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1875,에스에프씨(주),,2020,국비,산업통상자원부,디스플레이혁신공정플랫폼구축,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7520,에스에스테크,,2020,국비,산업통상자원부,글로벌주력산업품질대응뿌리기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,아진산업(주),,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,아진산업(주),,2020,국비,산업통상자원부,전기차플랫폼공용화기반수소차용비정형수소저장장치개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4545,아이브이티,,2020,국비,산업통상자원부,차세대지능형반도체기술개발(설계·제조) (사업분리로 인한 종료),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c2288,씨제이대한통운(주),,2020,국비,산업통상자원부,범부처협력로봇제품기술,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c2288,씨제이대한통운(주),,2020,국비,산업통상자원부,로봇핵심공통기반기술,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4674,씨위드,,2020,국비,산업통상자원부,산업기술알키미스트프로젝트사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4583,시큐리티플랫폼 주식회사,,2020,국비,산업통상자원부,글로벌개방형기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10475,시노펙스,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4528,세성,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,성림첨단산업(주),,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,성림첨단산업(주),,2020,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,서우산업(주),,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,삼진정밀 (주),,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1351,삼일방(주),,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8334,삼익THK(주),,2020,국비,산업통상자원부,디스플레이혁신공정플랫폼구축,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9244,삼우기업(주),,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,삼보모터스(주),,2020,국비,산업통상자원부,소재부품장비혁신 lab기술개발사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4048,배터와이,,2020,국비,산업통상자원부,소재부품장비혁신 lab기술개발사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,민테크,,2020,국비,산업통상자원부,리튬기반차세대이차전지성능고도화및제조기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,디케이(주),,2020,국비,산업통상자원부,시장창출형혁신디자인개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x4813,디와이피(주),,2020,국비,산업통상자원부,수소차용차세대연료전지시스템기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9113,디에이치(주),,2020,국비,산업통상자원부,차세대지능형반도체기술개발(설계·제조) (사업분리로 인한 종료),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9113,디에이치(주),,2020,국비,산업통상자원부,리튬기반차세대이차전지성능고도화및제조기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10403,디노 주식회사,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,드림테크주식회사,,2020,국비,산업통상자원부,조선해양산업핵심기술개발사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1203,대상주식회사,,2020,국비,산업통상자원부,첨단바이오신소재,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1203,대상주식회사,,2020,국비,산업통상자원부,산업기술알키미스트프로젝트사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1203,대상주식회사,,2020,국비,산업통상자원부,바이오산업생산고도화,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,대동금속(주),,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0324,넥스트랩,,2020,국비,산업통상자원부,차세대지능형반도체기술개발(설계·제조) (사업분리로 인한 종료),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1143,광호정밀,,2020,국비,산업통상자원부,글로벌주력산업품질대응뿌리기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2290,계명대학교산학협력단,,2020,국비,행정안전부,지역특화형 재난안전 연구지원,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2290,계명대학교산학협력단,,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2290,계명대학교산학협력단,,2020,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2290,계명대학교산학협력단,,2020,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2290,계명대학교산학협력단,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10433,경창정공(주),,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경창산업(주),,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1136,경일대학교산학협력단,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c1136,경일대학교산학협력단,,2020,국비,산업통상자원부,산업기술알키미스트프로젝트사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,첨단바이오신소재,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,영상진단의료기기탑재용AI기반영상분석솔루션개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,시장창출형혁신디자인개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,소재부품장비혁신 lab기술개발사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,디스플레이혁신공정플랫폼구축,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,국가표준기술력향상,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,경북대학교 산학협력단,,2020,국비,산업통상자원부,3D프린팅특화설계(DFAM)기반스마트제조기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c5588,거림테크(주),,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0471,WENS(웬스),,2020,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,KOTITI 시험연구원,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,KOTITI 시험연구원,,2020,국비,산업통상자원부,소비자제품안전기술기반조성,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,KOTITI 시험연구원,,2020,국비,산업통상자원부,상용표준물질개발보급,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6821,KOTITI 시험연구원,,2020,국비,산업통상자원부,국가표준기술력향상,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7594,(주)효광,,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8692,(주)화신,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2477,(주)형제인터내셔널,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7177,(주)현대화이바,,2020,국비,산업통상자원부,탄소소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c5583,(주)허니스트,,2020,국비,산업통상자원부,글로벌디자인전문기업육성,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)한국이엔씨,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)프로텍,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2507,(주)포위즈시스템,,2020,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9836,(주)평화발레오,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9836,(주)평화발레오,,2020,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c3177,(주)태진,,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3935,(주)큐에스아이,,2020,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10429,(주)코아 오토모티브,,2020,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10429,(주)코아 오토모티브,,2020,국비,산업통상자원부,시장자립형3세대xEV산업육성사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x2338,(주)케이.피.디,,2020,국비,산업통상자원부,글로벌디자인전문기업육성,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0098,(주)칼라원,,2020,국비,산업통상자원부,글로벌디자인전문기업육성,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4595,(주)제이오텍,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)인성테크,,2020,국비,산업통상자원부,글로벌디자인전문기업육성,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c3163,(주)이진히팅시스템,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4435,(주)이음기술,,2020,국비,산업통상자원부,글로벌디자인전문기업육성,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c0652,(주)이엘피,,2020,국비,산업통상자원부,디스플레이혁신공정플랫폼구축,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10337,(주)유니테크,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10337,(주)유니테크,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c8595,(주)위니텍,,2020,국비,산업통상자원부,국가표준기술력향상,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)우진,,2020,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c3873,(주)오성테크,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7624,(주)영풍,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)엘앤에프,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)엘앤에프,,2020,국비,산업통상자원부,전기차고출력배터리및충전시스템기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)엘앤에프,,2020,국비,산업통상자원부,리튬기반차세대이차전지성능고도화및제조기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c2674,(주)엔유씨전자,,2020,국비,산업통상자원부,시장주도형제품디자인개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7859,(주)에이티씨,,2020,국비,산업통상자원부,차세대하이브리드PCB기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7522,(주)에이치시티,,2020,국비,산업통상자원부,상용표준물질개발보급,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4903,(주)에스피지,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3475,(주)에스비솔루션,,2020,국비,산업통상자원부,소재부품이종기술융합형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)아이에스테크,,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10477,(주)씨오알엔,,2020,국비,산업통상자원부,전기차고출력배터리및충전시스템기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)신화에스티,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)신화에스티,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9599,(주)솔지,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10472,(주)소포스,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c6606,(주)세원정공,,2020,국비,산업통상자원부,글로벌주력산업품질대응뿌리기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)세명테크,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9998,(주)삼우이엔지,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)삼연기술,,2020,국비,산업통상자원부,제조기반생산시스템,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)삼기,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)삼기,,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10614,(주)산엔지니어링,,2020,국비,산업통상자원부,조선해양산업핵심기술개발사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)비젼사이언스,,2020,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
x3968,(주)비엠티,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c2204,(주)비엠테크,,2020,국비,산업통상자원부,우수기업연구소육성사업(ATC+),R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)비에스지,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
,(주)보우,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c10133,(주)베사,,2020,국비,산업통상자원부,전략핵심소재자립화기술개발,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c9887,(주)백일,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c4504,(주)반디,,2020,국비,산업통상자원부,자동차부품기업 재도약사업,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
c7846,(주)미래하이테크,,2020,국비,산업통상자원부,소재부품패키지형,R&D,,,KEIT 산업기술 R&D 과제현황(공공데이터포털),https://www.data.go.kr/data/15018033/fileData.do,20260721
